2.17151  3.21797  3.11119  3.78484  
3.8752  4.38262  3.4012  3.54783  
5.10065  3.15764  2.80918  3.35015  
1.19718  3.43932  3.12038  3.47167  
1.16963  4.27771  2.49176  3.4983  
5.48289  3.93131  3.43537  3.43794  
4.55477  4.84828  3.47733  3.59354  
3.36109  2.44567  3.84637  3.40636  
5.8792  2.64033  3.9393  3.82385  
3.13998  3.7036  3.96943  3.68617  
2.10924  4.28829  3.53531  3.28172  
4.87021  3.91444  3.89392  3.36695  
3.19966  3.65623  3.25971  3.29856  
4.40938  3.81648  3.25889  3.28692  
3.07417  3.07404  3.3738  3.43296  
5.8693  4.15141  3.61679  3.46521  
4.48838  4.42609  3.8907  3.30294  
2.69032  4.53089  3.8684  3.394  
3.80941  3.03089  2.94798  3.57298  
2.78426  3.30666  3.86451  3.3145  
3.24357  2.39586  3.76065  3.4389  
1.17912  4.17417  3.84252  3.71418  
3.932  3.58037  3.10386  3.54076  
3.43658  3.93609  4.03808  3.49045  
5.21256  2.21071  4.20674  3.49575  
3.06724  2.9898  2.62569  3.66475  
3.91382  3.2346  4.13007  3.54631  
2.42818  2.79395  3.16829  3.68953  
2.86729  4.61805  3.61319  3.44228  
1.47047  2.7566  3.56877  3.45236  
1.20002  1.80287  3.62482  3.48758  
3.08135  1.70482  3.56645  3.51998  
5.61691  3.01401  3.40302  3.617  
1.25062  2.40364  3.79312  3.7811  
2.01408  4.70771  2.87222  3.57665  
4.04599  5.03812  3.56947  3.41494  
3.64839  3.70978  3.65662  3.53133  
3.20064  3.9202  3.0285  3.30311  
4.05369  4.65985  3.97835  3.57706  
2.75735  4.00649  2.88363  3.36899  
2.24345  3.76804  3.27128  3.50396  
3.79033  3.96443  3.29237  3.34682  
2.89957  3.85243  4.01284  3.44918  
4.72197  1.79117  2.98892  3.27201  
2.49896  3.00012  4.11113  3.52753  
2.62018  2.73501  4.1209  3.64563  
3.82669  3.38638  2.88811  3.53644  
5.88607  3.10738  3.15151  3.6419  
1.10749  3.66023  2.98399  3.3075  
1.24282  3.10389  3.866  3.6301  
1.08758  1.47612  3.7984  3.36263  
4.64083  4.19554  3.14481  3.76944  
1.10795  3.32548  3.54033  3.45114  
4.45401  2.11564  3.39693  3.46337  
4.98858  5.31408  2.40982  3.57158  
3.16531  3.4803  3.82718  3.75415  
2.01047  3.27143  3.4012  3.62475  
1.42916  3.33164  4.1358  3.55508  
3.15197  2.06444  2.88036  3.5106  
3.40305  3.08771  2.98239  3.433  
3.4943  2.76956  4.1319  3.45603  
4.1179  1.41101  3.14681  3.48174  
2.29628  2.64144  3.49443  3.48628  
2.8979  3.04755  3.69799  3.37892  
3.87863  4.63308  3.29281  3.66546  
3.57169  3.74126  2.611  3.50903  
5.31137  4.60224  3.58438  3.61441  
2.64441  4.01604  3.62867  3.75238  
2.01976  3.5716  2.98795  3.556  
2.8615  4.01066  3.25915  3.52729  
1.08677  3.60329  3.40676  3.61961  
3.98518  3.60568  3.04231  3.64567  
3.28766  5.09704  3.92751  3.6796  
3.97022  2.69331  2.70314  3.33766  
5.79775  3.95433  4.23263  3.64765  
1.14029  3.46172  3.54122  3.37112  
3.25508  4.02797  2.91732  3.39697  
3.57384  2.52176  5.28176  3.46205  
4.58295  4.43577  3.14924  3.43388  
5.19288  3.82514  2.44254  3.35402  
2.97248  2.30638  3.84288  3.68365  
1.54418  3.36802  3.39445  3.48207  
5.77488  3.8684  3.56859  3.28386  
5.06995  1.40384  3.32909  3.42962  
5.82579  1.66962  3.14795  3.50199  
5.93451  2.94204  3.39161  3.46454  
1.17598  4.14692  3.87218  3.23984  
5.32206  4.05752  3.77343  3.47831  
1.44726  2.57488  3.59967  3.65817  
3.29624  4.43911  3.17158  3.71565  
4.01123  2.83882  3.22933  3.5652  
4.17189  3.39671  2.90734  3.62049  
2.78359  5.57971  2.9282  3.81368  
4.60336  3.99978  3.13366  3.22195  
5.92715  3.34079  3.20939  3.67451  
1.50602  2.39803  3.75947  3.27463  
3.87458  5.62744  4.43624  3.54966  
5.54347  3.55356  3.67606  3.5704  
4.13524  4.87027  3.22885  3.38142  
4.14121  2.7304  3.70519  3.78965  
1.15684  2.92286  3.66171  3.48142  
3.21398  4.45344  4.31559  3.71611  
3.99891  3.2068  3.55956  3.30106  
2.00427  3.54073  3.24139  3.36431  
3.02366  2.42325  3.47766  3.4446  
1.61591  5.1109  3.73793  3.34703  
4.11134  3.60635  4.06119  3.61478  
1.80126  2.52222  3.58156  3.46602  
1.12865  2.58935  3.02137  3.63821  
5.07089  2.13906  3.34793  3.42847  
4.37887  1.27388  3.54113  3.47895  
5.57764  3.42875  3.41294  3.45407  
2.54652  4.67809  5.01718  3.1438  
5.63824  2.01918  4.04879  3.48405  
5.57306  2.8387  3.3014  3.54809  
2.32576  3.7398  3.9103  3.42653  
1.77342  4.81498  3.91341  3.63489  
3.64774  3.9253  3.5963  3.45787  
5.10271  4.1425  3.18049  3.55656  
1.80399  3.54178  3.78511  3.46504  
2.87676  2.22151  3.876  3.80042  
4.98897  3.66331  3.19537  3.31632  
5.83525  4.08842  3.4768  3.4493  
2.09475  5.68317  3.48082  3.75272  
4.45247  4.71878  3.71386  3.49685  
2.24345  2.98157  2.96497  3.33714  
1.21092  1.64585  3.84996  3.6673  
5.53169  1.37767  4.00607  3.52956  
2.81968  2.4694  2.96066  3.69513  
1.07234  4.25503  4.11435  3.28415  
2.78042  2.75181  4.00076  3.58753  
1.63647  5.35621  3.41882  3.50919  
3.82706  4.90845  2.8749  3.29117  
2.47548  3.88601  3.95806  3.55317  
3.89129  4.25474  4.05453  3.61432  
4.06883  5.77523  2.91125  3.57628  
2.35327  2.56183  2.8755  3.85697  
4.14188  2.04253  2.74448  3.25931  
2.37465  3.22886  3.10565  3.50196  
5.53889  3.93465  3.76504  3.42351  
4.99198  2.63475  4.29989  3.28992  
5.67447  2.09618  3.86732  3.66766  
3.66318  3.52912  4.37309  3.55758  
2.66859  2.18966  3.79904  3.56089  
4.29867  4.11059  3.31118  3.5487  
3.08033  3.04112  3.24131  3.48504  
5.31686  3.00298  3.48103  3.58618  
5.2091  2.19036  2.65864  3.37137  
3.46503  2.93375  3.31122  3.3376  
4.69132  2.17642  4.01257  3.55384  
2.05166  4.03229  2.69187  3.52114  
2.39682  1.37232  3.92366  3.66148  
4.3444  3.0205  3.41816  3.72063  
5.26949  3.00505  3.58518  3.28232  
3.26043  3.31696  4.21791  3.56723  
5.91505  2.25925  2.75566  3.56991  
2.68805  3.27734  3.58626  3.72877  
1.13789  3.92173  3.61326  3.50758  
4.97862  1.86228  4.32508  3.51739  
4.55573  2.62119  3.0679  3.49432  
5.42285  2.49289  2.98771  3.54697  
4.97412  3.29426  3.25265  3.40547  
1.16936  2.39038  3.17926  3.59973  
1.66349  3.04182  3.07112  3.75657  
1.30228  4.95982  3.11225  3.47441  
4.6546  4.63952  3.39708  3.35891  
2.06498  4.81807  3.69955  3.38878  
2.48793  2.35822  3.30454  3.31743  
3.63829  3.58945  4.00101  3.34389  
1.01803  2.59822  3.33655  3.58526  
5.68191  3.54982  3.56154  3.71224  
5.14939  3.30357  3.8675  3.57982  
4.75587  4.28011  4.01176  3.33313  
1.43305  4.34621  3.95372  3.65342  
4.19222  4.70664  3.48726  3.39659  
4.79809  2.75462  3.6761  3.47615  
3.83439  4.62889  3.4703  3.42881  
5.94605  2.1628  3.58959  3.47843  
4.85221  2.69372  3.18157  3.53394  
5.25661  2.69402  3.02038  3.75242  
2.78379  2.53647  4.0163  3.65606  
3.91894  3.50709  3.61933  3.1905  
2.0135  3.41009  4.90178  3.64023  
3.80467  3.46512  4.01924  3.15666  
3.46576  3.20862  3.48441  3.6154  
4.34456  2.22464  3.83143  3.54798  
2.32642  4.68981  3.41753  3.44662  
1.39576  3.93097  3.47598  3.46709  
5.9702  5.43239  3.41624  3.49212  
2.38057  2.69387  3.8295  3.5487  
5.63359  3.57044  2.83154  3.26925  
4.37216  2.24671  3.53044  3.35002  
3.70118  5.28805  2.98402  3.34896  
2.53369  4.29104  3.49869  3.47882  
3.88275  4.10364  3.75256  3.24798  
2.33487  4.29889  4.47385  3.54881  
5.96095  4.69936  4.4911  3.52254  
1.85005  2.65525  3.40614  3.49626  
5.39412  4.61281  3.06494  3.4544  
1.17483  2.32781  3.91645  3.54097  
1.63768  2.03974  3.53056  3.52218  
5.44848  2.7121  3.83269  3.5392  
1.32517  2.08246  3.51368  3.37885  
2.1095  3.88729  2.64145  3.51684  
4.93865  5.07455  3.225  3.59177  
4.82966  1.79224  3.14551  3.22804  
5.60429  2.81629  3.06935  3.56294  
1.90556  3.358  3.09351  3.42273  
2.14331  2.06898  3.19583  3.37119  
4.19172  4.67521  3.28894  3.47847  
2.96894  3.26967  2.66868  3.45836  
2.09378  4.14796  3.37599  3.50421  
5.7052  3.22804  3.0379  3.42398  
1.10255  3.40082  2.85262  3.68763  
2.1497  5.25459  3.11803  3.38705  
4.96894  3.60874  3.39577  3.55041  
2.17244  4.12225  3.68761  3.53707  
4.47012  2.81101  3.71791  3.45742  
1.39141  4.30073  2.93771  3.33734  
1.36984  3.37653  3.61269  3.5813  
4.13664  4.31663  3.814  3.61243  
5.99704  4.79075  4.11903  3.52699  
1.19074  4.16749  3.01616  3.25353  
2.78564  3.81023  2.62435  3.58259  
4.41122  3.54908  2.94001  3.58832  
1.91618  4.03285  3.70583  3.43781  
2.74461  3.73212  2.99622  3.52173  
2.15265  3.1268  4.13687  3.5045  
5.8826  1.54797  3.18434  3.64155  
2.52607  4.5103  3.1687  3.32337  
4.62887  3.18675  3.259  3.54642  
5.98546  5.09933  3.51445  3.42223  
5.81201  4.55186  3.63533  3.3845  
5.15191  4.54124  3.17955  3.61318  
2.73683  4.68101  2.69023  3.33436  
3.20884  1.34328  4.0312  3.41025  
3.97739  4.47119  3.32174  3.49898  
5.95781  2.40301  4.49882  3.56665  
3.67374  2.32886  4.16238  3.60355  
4.47941  2.51838  3.31926  3.70492  
4.96418  2.15221  2.48782  3.62207  
1.36635  1.60751  4.46922  3.59357  
2.38836  3.50364  3.45443  3.57443  
1.95212  4.14971  3.65776  3.44867  
3.51258  2.66678  3.4316  3.30788  
1.57107  2.59336  3.81995  3.49781  
4.68538  2.28008  3.3378  3.50144  
3.67634  3.84459  2.70525  3.59398  
5.32496  5.32249  3.60764  3.5378  
2.15741  2.81017  2.98725  3.46208  
1.85199  3.01667  3.51826  3.65089  
5.20458  3.7589  3.75841  3.35062  
3.6903  3.09083  3.17317  3.65715  
2.6087  4.24456  3.95191  3.42276  
1.49544  2.73767  3.34116  3.17232  
2.94796  3.74446  3.02467  3.42895  
4.09752  3.37507  2.8769  3.5561  
4.42971  2.83064  3.52198  3.30194  
2.96216  4.56612  3.00454  3.40711  
4.48247  2.37145  4.31536  3.44586  
1.43441  4.03571  2.92155  3.47998  
5.76448  1.55276  3.35964  3.39301  
5.62798  4.43416  3.40661  3.55072  
3.84592  2.83769  2.77724  3.58531  
3.99494  3.97215  3.0078  3.35112  
2.24342  4.22384  4.35941  3.49789  
5.73694  2.17465  3.66984  3.57051  
4.09641  3.70808  3.74749  3.49951  
4.28134  4.0011  3.58144  3.52892  
5.92382  2.93786  3.41506  3.23839  
5.24476  4.96035  3.88366  3.82588  
2.53804  2.71966  3.69384  3.54054  
2.26693  5.51272  3.31616  3.40507  
5.67515  4.26252  4.03603  3.64649  
5.80536  4.04842  3.30519  3.50255  
4.35034  4.97304  3.32669  3.15801  
3.5048  4.72667  3.58951  3.36796  
5.32573  4.7625  2.74878  3.30435  
5.23165  4.61532  3.8279  3.48053  
4.45586  1.33156  3.37146  3.30269  
3.19296  4.17341  3.73194  3.52907  
1.98064  5.01311  3.99064  3.61513  
3.66776  4.4008  3.21047  3.44057  
2.68015  2.57297  3.88175  3.54511  
1.34875  4.21937  3.79305  3.40027  
4.82344  2.15661  3.20761  3.38977  
4.6222  2.75061  3.15265  3.52495  
4.23357  3.28205  3.2594  3.64506  
1.75838  4.02411  3.68175  3.52317  
2.63977  3.23409  4.22304  3.57025  
2.82031  4.35072  3.675  3.46461  
2.69183  4.81833  3.91645  3.57259  
3.85004  5.3156  3.0682  3.5725  
1.49324  3.64619  2.96107  3.64895  
3.52114  4.93874  3.33104  3.48973  
5.669  1.81423  4.04322  3.30159  
2.43204  2.40901  4.21633  3.4873  
2.21802  2.99673  3.78218  3.55053  
2.0851  2.07955  4.0419  3.53859  
4.74104  4.1115  3.70144  3.47975  
3.02748  3.15036  3.34205  3.59427  
2.47584  4.78107  3.20278  3.56454  
4.84487  1.78443  3.84476  3.66897  
4.64999  5.57639  3.59349  3.41491  
2.85203  2.17804  3.61966  3.35497  
1.39467  2.11164  3.49625  3.44141  
2.98531  1.9809  3.20273  3.51667  
1.93968  2.27832  3.70877  3.28965  
4.19616  3.36274  3.10854  3.5844  
4.63188  3.82732  3.66963  3.61608  
1.53785  3.81043  3.40802  3.75998  
2.7649  4.19498  3.64309  3.29032  
2.80256  4.87341  3.72424  3.55695  
1.98625  3.50302  3.32203  3.56273  
5.69061  2.71357  4.26395  3.52217  
2.2821  3.2269  3.44092  3.41964  
5.83595  4.44885  3.57886  3.5027  
3.3529  4.83636  2.35409  3.51179  
2.45293  3.58787  3.95224  3.62437  
5.6542  1.86317  3.72743  3.49584  
4.12867  2.12035  4.2707  3.48186  
1.335  4.60614  3.03063  3.31181  
1.93091  2.36888  3.14592  3.49753  
5.95239  4.5201  3.2652  3.55771  
5.80056  4.88053  4.28297  3.39909  
1.69157  2.52355  3.31245  3.41923  
4.80089  3.64459  3.43883  3.19908  
3.05988  2.74791  3.16825  3.71009  
2.18674  3.74073  2.88792  3.28635  
2.03563  4.17234  3.16173  3.60954  
5.33712  5.38901  3.51998  3.44047  
1.80601  3.72525  3.79788  3.46548  
3.69833  3.44028  3.73944  3.65935  
2.85935  4.38561  4.37397  3.42342  
2.97803  4.17295  3.77474  3.5652  
1.99298  3.4836  3.00282  3.80671  
4.06695  3.0028  3.63335  3.46718  
5.63945  4.04913  3.76801  3.17787  
3.9156  2.9242  3.75837  3.48293  
3.51317  4.05721  3.19074  3.69284  
5.00845  4.67953  3.7368  3.49944  
5.08743  3.3567  3.83333  3.459  
2.67329  3.17205  3.93727  3.43592  
5.46443  3.86006  3.75623  3.42545  
3.15085  1.93975  4.02129  3.49291  
5.70368  3.5619  2.93664  3.63223  
5.7987  3.49196  4.46662  3.48534  
3.90797  4.35794  3.85678  3.43853  
2.91609  2.98985  3.32025  3.6081  
2.8563  4.04981  2.86127  3.30593  
5.43498  3.39753  2.87176  3.40424  
1.81254  2.02749  3.32586  3.66691  
3.58  2.81437  3.08027  3.40317  
1.34474  3.55702  3.91421  3.50308  
3.03659  4.10274  2.68723  3.56092  
5.70633  3.35843  2.72999  3.61516  
3.95767  3.48333  3.7533  3.5099  
2.57169  4.75041  2.89521  3.50624  
2.34433  2.8554  3.30776  3.29477  
3.81075  5.13083  3.49284  3.45974  
1.91339  3.07665  3.71906  3.46832  
2.3077  3.47501  2.8766  3.65617  
4.00631  3.44176  3.50836  3.51032  
2.93767  2.44591  2.58805  3.72626  
3.36191  3.21071  3.5249  3.66885  
3.89925  3.32622  3.67467  3.50227  
1.09747  3.56463  3.34641  3.6427  
2.45222  5.25093  3.69684  3.58572  
1.63984  3.05559  3.54387  3.36279  
5.48022  5.50574  3.97496  3.46159  
3.01189  3.24804  3.08033  3.73899  
5.17913  4.81172  3.77505  3.43735  
5.45524  4.70269  3.89816  3.37501  
5.16784  3.0873  3.36285  3.31488  
3.63883  1.92648  3.00367  3.67742  
2.58321  3.86957  3.20618  3.60967  
4.2877  3.14611  3.25782  3.39034  
5.75777  4.93657  3.25386  3.56717  
5.83513  1.7068  3.93775  3.54556  
5.98796  4.38258  3.84524  3.47217  
3.66968  5.40187  3.54781  3.55451  
2.5108  4.37731  4.84882  3.67297  
1.51875  3.27692  2.85111  3.36664  
1.39498  3.29051  3.18669  3.29832  
3.63792  2.89651  3.38685  3.70969  
1.20797  2.73753  3.37756  3.4122  
2.36938  3.47295  4.04428  3.61129  
2.7968  5.3403  3.70724  3.33936  
3.54905  3.75991  4.00891  3.16568  
2.73707  4.29758  2.3516  3.52373  
3.36448  3.0617  3.97802  3.531  
1.18461  3.03823  2.91865  3.37357  
1.99766  3.17129  2.81475  3.29419  
3.58532  5.23664  3.81512  3.92297  
2.02949  2.36837  3.12164  3.33683  
2.96814  4.81229  2.78172  3.49412  
5.69388  3.10651  3.46076  3.64217  
4.30856  2.96191  3.85  3.29594  
3.25827  5.06189  4.20577  3.51828  
4.75761  3.22117  3.53234  3.3824  
4.63041  4.45891  3.47301  3.46927  
5.41372  3.92175  3.225  3.56215  
4.37901  4.84715  3.59411  3.51398  
4.69855  2.4677  3.49435  3.61384  
3.81831  5.35372  3.2949  3.66597  
4.24765  2.55086  3.63931  3.30666  
5.40803  3.21106  3.31691  3.67971  
5.37104  2.68601  4.62871  3.47764  
5.26458  4.41342  4.01961  3.5566  
4.08267  3.46403  3.74456  3.5092  
1.35126  2.49827  3.37423  3.58672  
2.01966  3.78115  3.60904  3.76539  
1.01177  3.18127  4.46778  3.40147  
1.30842  2.68073  2.9684  3.44446  
4.27516  2.7835  3.51925  3.5203  
3.20339  5.0043  3.02293  3.39008  
2.11643  3.36344  3.45427  3.51409  
1.69389  2.99175  3.72969  3.33008  
3.56395  2.65622  4.23488  3.39682  
5.26239  3.62863  3.96551  3.46657  
4.90589  1.55558  3.81357  3.59388  
2.31724  4.72316  3.23802  3.18063  
5.2913  4.09625  3.4465  3.39868  
1.98806  2.42275  3.59445  3.43461  
5.06402  2.79166  3.85559  3.49586  
1.74893  4.45176  3.20483  3.59917  
1.53771  2.61577  3.65755  3.32617  
2.03205  3.65719  3.11862  3.34302  
4.74191  2.26711  3.79414  3.48344  
4.22357  3.70779  2.64355  3.50246  
4.44955  2.35574  4.20453  3.53112  
2.66008  4.37318  3.34862  3.27938  
5.49797  3.68227  3.2893  3.51675  
5.18404  2.57936  3.87331  3.51756  
